TimeStamp,ActivePower,WindSpeed,BearingShaftTemperature,GearboxBearingTemperature,GearboxOilTemperature,GeneratorWinding1Temperature,GeneratorWinding2Temperature,RotorRPM,GeneratorRPM,kmeans_2_cluster,kmeans_3_cluster
2019-01-16 16:00:00,5261.565658123536,7.231301105632234,39.81497468120924,65.1789681951567,56.96459611736416,68.66997229007188,68.08025534274005,12.282761764780284,1370.5825870731094,0,2
2019-01-16 17:00:00,5693.1359267470725,7.303509068764467,42.501581779085164,68.67190232364673,58.15338333472834,72.33695741903263,71.78784108548008,12.316372590671683,1374.1019102573298,0,2
2019-01-16 18:00:00,3569.46691112061,6.804687442931133,35.27240669019627,55.42482038846155,56.796259002092505,67.75066492021561,67.08581439488678,10.586656961007524,1180.5103878859948,0,2
2019-01-16 19:00:00,2668.0017138333337,6.113175848888889,40.86006691851852,62.96928588703704,56.43552562777777,68.77727422777777,67.97236909074074,10.260746612037037,1144.0167146296296,0,2
2019-01-16 20:00:00,545.25510535,3.8281323216666667,40.940082733333334,60.41591381666667,54.27542533333334,59.19390618333333,58.297071416666675,9.237069241666667,1030.0239216666666,0,2
2019-01-16 21:00:00,392.2688711,3.736981419722222,39.47660185740741,57.048175364814824,52.53679035370371,54.03586137037038,53.15729979629631,9.238020692592594,1030.051750925926,0,2
2019-01-16 22:00:00,263.88834395000003,3.5447215008333335,39.661906816666665,56.520413983333334,51.29556273333335,51.48240406666667,50.64633596666667,9.23548455,1030.0892783333334,0,1
2019-01-16 23:00:00,1248.9396427000001,4.777186455,39.27413296666666,58.99595530000001,51.33874528333333,50.882730433333336,50.084492316666676,9.2380769,1030.1264133333334,0,2
2019-01-17 00:00:00,2141.3407092222224,5.886069539537037,37.5939299462963,59.34612601111112,52.63873376111112,54.055378598148145,53.26155945185186,9.518238873148148,1061.4363901851852,0,2
2019-01-17 01:00:00,1819.4960039444445,5.536662427222222,38.06450996666667,61.02160382037038,53.59123259444445,55.129015605555566,54.36582841111112,9.277951243518517,1034.868348888889,0,2
2019-01-17 02:00:00,944.922832065,4.391592315833334,38.34724491666667,60.70977118333334,53.250974283333335,52.14820266666667,51.4270368,9.233614858333333,1030.0196633333335,0,2
2019-01-17 03:00:00,383.86410176790844,3.5796701936586977,35.969004631481475,54.26691108888889,51.849931670370374,48.57594672962963,47.90780055462963,9.235722194907408,1029.8649698425927,0,1
