TimeStamp,ActivePower,WindSpeed,BearingShaftTemperature,GearboxBearingTemperature,GearboxOilTemperature,GeneratorWinding1Temperature,GeneratorWinding2Temperature,RotorRPM,GeneratorRPM,kmeans_2_cluster,HighPowerProd,PC1,PC2,Month,PowerLevel
2018-01-25,1458.3878096421122,4.162592524017497,40.01038124026553,59.60305415614018,53.89104147173307,57.93055008163932,57.295307891670085,8.33677225304166,928.911524490349,0,False,2.059130080411653,0.16390378472367567,1,low
2018-01-26,1188.6931083021007,4.191810094128277,41.038424271262585,59.05303812928014,53.094991436538855,60.26186102364313,59.60371702889381,7.794105931144217,857.3986079297587,0,False,2.0981528352997447,-0.11575562717034338,1,low
2018-01-27,1541.51450085122,4.212501365318002,43.456597837786965,62.87503630443232,55.53427512534259,65.62504168149012,64.95421694062297,9.537796776961109,1064.252189876027,0,False,0.8556326438500874,-0.45443946657558487,1,low
2018-01-28,2598.70956651378,5.244254556432213,41.313381521814186,59.472023431102485,53.42466272710945,59.99914149580528,59.33786129542644,7.677685233946495,857.5753132525177,0,False,1.8670801360941065,0.1264839965213183,1,medium-low
2018-01-29,1428.9327585463298,4.113477409905748,37.69640608073231,55.78036173651336,51.702499071865105,55.01786520974488,54.39789233368334,6.343762478265518,707.7208272139264,0,False,3.224433938677463,0.4129600759426101,1,low
2018-01-30,1766.4931769609339,4.653148965063664,37.812497945661086,60.223603187897076,55.06410009026231,62.021931088829795,61.25085516814702,9.042058599923864,906.5612723081205,0,False,1.8301984291512565,0.7103994309604955,1,low
2018-01-31,4069.046525174808,5.889070534086147,40.98930729535954,66.84423986687419,57.93958508452595,70.57897475130012,69.9596379879138,11.72729083231683,1308.0249020321032,0,False,-0.31298437748890107,0.7453280967806547,1,medium-high
2018-02-01,3910.9331290319446,5.929326111015624,43.33764950590311,66.10688414389713,57.93346780719596,71.73710065528873,71.12132238829416,10.727209367546763,1194.9909062797897,0,False,-0.3052089814911397,0.12240269888674764,2,medium-high
2018-02-02,3473.5800659526844,5.682496162671316,41.33658010105872,63.261328105768165,55.624137466842704,66.0503017326823,65.42696582703648,10.171650818742123,1133.2357777387572,0,False,0.6034474410503035,0.5035060406140273,2,medium-high
2018-02-03,4542.113839909833,6.288719977431687,42.33444850239772,65.6039901665322,57.33473562583898,72.08351090688006,71.48636458695991,11.40379857624122,1270.0171387516398,0,False,-0.3715663855939445,0.5609483959132208,2,medium-high
2018-02-04,3400.7337594991573,5.870436804143201,42.03210832483712,64.7714043216185,56.331094169019515,65.3580257317429,64.71886246657348,10.779325184295159,1202.3651375090415,0,False,0.2581026906610706,0.4930816016652789,2,medium-high
2018-02-05,3818.5620954088045,6.170175872172844,41.89898736089048,64.2223903115703,56.82059192815407,66.09192874111838,65.46910782590834,10.002595215097971,1114.469945092952,0,False,0.3601417861416662,0.4632454201158164,2,medium-high
2018-02-06,1380.5614768481391,4.211540520256311,41.96332671854946,62.64700605305361,55.988311851308566,65.74130068656031,65.12195211608794,9.587519427209891,1067.9258056388219,0,False,0.951821337009616,-0.16698024127260744,2,low
2018-02-07,1300.8785105587208,4.075413400727242,40.739806483518464,59.580918347066735,54.20486819868872,59.997092337917856,59.39099526386406,7.58205418380778,839.2721022212153,0,False,2.0819827723215183,-0.1623206045624338,2,low
2018-02-08,2153.3560142069505,4.854247896943733,41.13280102516423,61.005167344925276,54.87249186186052,61.23016954880814,60.57145225354239,8.736049191294176,974.7135779895807,0,False,1.4638657454043262,0.1440421047996995,2,medium-low
2018-02-09,1721.7913837669657,4.509308780809774,42.29261271732608,64.8202588261576,57.245631107990626,70.23583709869257,69.59240949293026,10.909048449429656,1215.0000271886431,0,False,0.17541319986794982,-0.024734733821498357,2,low
2018-02-10,3116.350010571087,5.296032169244252,44.1144943594857,68.21882719168543,58.93714317799433,78.058704489558,77.42647042479007,12.202986772346032,1360.8766699226082,0,False,-1.0472765920307092,-0.08593440745373422,2,medium-high
2018-02-11,7209.77158377246,7.675192721141159,45.60647375605206,69.60368991809236,59.36106177924827,83.07209561025473,82.51682675292828,13.038206726068092,1454.1685572698125,1,True,-2.0903666174316173,0.4053869042464157,2,high
2018-02-12,4418.357252082271,6.185784838819486,42.708817595709355,66.40071498316722,57.91106622737589,70.09224310429704,69.43038294025507,11.328424283723228,1263.3691515770836,0,False,-0.3806547632183758,0.43645441624715536,2,medium-high
2018-02-13,4157.042717743287,6.298242724164612,40.833353548330614,62.514230293550746,55.969206902060535,62.77014829671278,62.10493305506518,9.295004235409838,1036.4670911699563,0,False,0.8860839007497601,0.6690463747230393,2,medium-high
2018-02-14,4599.950906323764,6.583054063092404,41.014944115053375,61.50942542022478,55.38126880929297,63.918363291727,63.262586313794664,8.3108962030149,920.5991397045935,0,True,1.1076980442521465,0.5724346389593418,2,high
2018-02-15,1987.7191179726087,4.811863850156015,41.35986692155439,59.4620392860445,54.196043020282595,60.30011227852983,59.716105405588245,7.752120376486668,863.0834462212428,0,False,1.8501657989643854,-0.03358634459171839,2,medium-low
2018-02-16,1562.4179199655464,4.2697799554603755,42.51869325929071,61.75284023375898,56.01925167348304,65.4926024846553,64.87107368541083,8.393794638616166,929.7596670209658,0,False,1.226725653633148,-0.4501745224019154,2,low
2018-02-17,1273.0891981985367,3.931969795576105,41.31994541925068,58.96781361355348,53.99275523902963,59.78665750800038,59.13873872598359,7.093442922751511,779.8489714489419,0,False,2.230669136093426,-0.3904927091586133,2,low
2018-02-18,1865.9586281365437,4.676543970392471,41.216332669975486,59.44940910842181,54.42732817104898,59.72021262166394,59.12163298143388,7.556555944753183,843.9440492698883,0,False,1.9342135720384113,-0.07876226919496368,2,medium-low
2018-02-19,3388.153187385764,5.664910633911675,44.089684465346146,66.18622198078629,58.00235555591442,76.88352066319472,76.33598130257562,11.39404920408115,1270.188805295652,0,False,-0.6945603742083621,-0.04561990600194155,2,medium-high
2018-02-20,2808.882374401317,5.395597287053351,45.35216435666829,67.75516256865919,58.176998511772034,78.18559168997152,77.61248408309828,12.341921633818648,1376.4060659926165,0,False,-1.1290767499402945,-0.25105497997596254,2,medium-high
2018-02-21,3044.2885483588284,5.360263669268278,42.981746204670344,66.27637534315188,57.88765796537496,70.53966464850517,69.90802290092108,11.017450475554577,1224.902196299976,0,False,-0.19732651067301274,0.0771884816863592,2,medium-high
2018-02-22,3148.8537688570545,5.460122727692766,44.35202561352807,66.09329557932303,58.04521175955228,73.79109358620833,73.1661127352408,11.20457711788101,1249.6234168583544,0,False,-0.5149873879352752,-0.16422008799495702,2,medium-high
2018-02-23,4530.444794768661,6.212964418655669,43.78324395610167,64.45698394126907,57.33282287274087,68.11497786718219,67.4520145459566,10.017823663559101,1113.89556550013,0,False,0.050696308013191776,0.06567206343577806,2,medium-high
2018-02-24,3957.89356150367,6.038602733572428,44.04379886766251,64.22095951477728,57.27496607006941,68.63939395952796,68.0350692708119,9.697335057689882,1081.7343702602166,0,False,0.12268583492479938,-0.08934600090081549,2,medium-high
2018-02-25,2611.2708736221216,5.05408724512291,42.6163431653917,60.112829098666175,54.82819896183408,63.652495972655714,63.02186091300616,7.459623672930729,832.7557319340552,0,False,1.5443728759880044,-0.31059186150592394,2,medium-low
2018-02-26,2239.6333741374715,4.917030027413867,42.597203344322,62.628463490206194,56.55037267461705,62.73773089080503,62.041684565280555,8.639262629258013,959.306708850144,0,False,1.0704327778304068,-0.22916008968575208,2,medium-low
2018-02-27,2960.811640297024,5.149536519501018,41.7434862901413,60.494051789881475,54.997504636744225,60.54352509115811,59.9261246695354,7.848847333533417,872.2132783376097,0,False,1.6093656373695249,-0.0299281841203928,2,medium-high
2018-02-28,1870.4442790400774,4.401074344458377,42.77818130907455,63.735670479160326,57.177273319313365,66.83614871336285,66.20549372915018,9.793556534114668,1091.7039205846854,0,False,0.6029327109537774,-0.29578838464607626,2,medium-low
2018-03-01,3651.4652388556083,5.773995585657179,42.35766820517987,62.11609013372907,55.97659240506972,67.59202289596422,67.08620682822952,8.74552454413684,974.6106905231171,0,False,0.7941398443032426,0.07850147533315809,3,medium-high
2018-03-02,3944.17493437968,6.214373316570092,42.97564858977831,64.12620157635172,57.0777206842176,69.93425059165905,69.27891422319466,10.435293303661819,1163.867970371925,0,False,-0.010052193545881112,0.2922493273349664,3,medium-high
2018-03-03,3355.182480658914,5.638269421842978,40.81229332217886,58.38586445308598,53.639813156159896,57.90447490924807,57.24879430704059,7.071877235256921,788.9188416167011,0,False,2.1087925348715095,0.2632398218263032,3,medium-high
2018-03-04,1780.9097282035043,4.547481538263171,41.1222039378287,56.62184182963758,52.67292784831698,56.988544680648054,56.44347675241239,6.011451785100099,666.6390365484637,0,False,2.7215194000856036,-0.2503695007362575,3,medium-low
2018-03-05,783.2154885116439,3.6913967427232213,41.53286007653247,56.56972870093396,52.911764454358526,56.53190416139773,55.9413935222909,5.5974145332824365,622.2094964842037,0,False,2.9283634721539444,-0.6606148132265711,3,low
2018-03-06,1918.5654212192974,4.445201046830077,42.029563795263016,59.36150178852903,55.060311937623375,60.83357242966113,60.250965352044226,7.177706390494141,801.8543537429765,0,False,1.8988943505732387,-0.4030253246760058,3,medium-low
2018-03-07,1768.4468662419704,4.725120012078354,43.82162832753878,63.527325349028985,57.528967212398044,64.7193249154762,64.01459893217593,9.384993203985587,1046.222615045803,0,False,0.6155609670309232,-0.4642068470019237,3,low
2018-03-08,2784.2643785444284,5.126684501307685,43.65985452067215,63.50306876742073,57.26078073141073,68.87013826001998,68.27413427872771,9.040256321138536,1008.2884936145523,0,False,0.49606042295703073,-0.3922520966549467,3,medium-high
2018-03-09,2511.2948560341497,4.968946534611692,43.242445528011196,62.113701019190465,56.23299019519495,65.1521255185263,64.51717168812738,8.890138290469299,991.016447057999,0,False,0.8987068674858689,-0.3049261938390272,3,medium-low
2018-03-10,2352.384178111805,4.7661837346960105,42.52827588546557,59.86358867327855,54.533667465487405,63.176564420111895,62.55559490011638,7.936857975728476,885.655151216345,0,False,1.547967979921416,-0.28716024620986896,3,medium-low
2018-03-11,2509.820108772383,4.986843918149767,43.493174720170856,62.101544971178235,55.88825245980271,65.57966910830142,64.9236060655747,9.164110961383335,1018.7354797088962,0,False,0.824377507184126,-0.2983787467077944,3,medium-low
2018-03-12,4292.576541232468,6.093323462592575,43.06071108424783,61.20175193920878,55.8282631166073,63.495613818280596,62.8839737371432,7.98446385436219,890.9382362775044,0,False,1.0738316667523047,-0.04088181038146816,3,medium-high
2018-03-13,2673.5055037159277,5.190457884469815,42.07569870606519,58.845637521319674,54.40773587092887,62.928882670074266,62.32543975257395,7.9673769817791475,888.0979272834271,0,False,1.5840893858676066,-0.051961559030554896,3,medium-low
2018-03-14,3775.8449342748722,5.913933404891569,45.70603977109251,65.71579397811536,58.50201712364737,73.41057650804623,72.75164053933274,10.465366420881985,1165.7579430719272,0,False,-0.5434553989785733,-0.4274285854065588,3,medium-high
2018-03-15,3144.7333926890255,5.511664091890487,45.46773923298779,65.22759955815637,58.43544612511993,76.78009599660088,76.1520143338374,10.304791508053205,1153.0553510097573,0,False,-0.522764269156031,-0.5473578075155942,3,medium-high
2018-03-16,1193.6913089504023,4.03134353784226,45.83596693298569,67.13443554256452,58.78133067351386,78.60809026909729,77.97806333366012,11.590804277852904,1293.0512642353988,0,False,-0.794586427979366,-0.9018941414135826,3,low
2018-03-17,2521.7244894760006,4.882887067927363,43.88770609590181,65.02845446187843,57.591571754417174,69.81387029832041,69.14502041482227,10.606062749009121,1182.6585892506655,0,False,0.014448393235516933,-0.2867847509303268,3,medium-low
2018-03-18,3069.135634918031,5.316671074177891,44.15291719916346,65.33242772994555,58.0658895396823,74.07980067271824,73.42123196314348,10.712475534869414,1194.4422919139113,0,False,-0.3302073320380411,-0.2462565562915158,3,medium-high
2018-03-19,2973.6457955267656,5.418334042202968,42.574560911611925,60.12551135672917,55.000696811596164,60.175823452688824,59.558689232408035,7.620188963210112,848.5830950075087,0,False,1.5731284351644377,-0.14431374965905333,3,medium-high
2018-03-20,1472.0854821417697,3.8619771349861014,44.13722397182536,63.2543018055487,57.31440170075015,67.95353920050603,67.34085305871264,8.439150081133906,941.7638393998609,0,False,0.8542001526583095,-0.9589132873078411,3,low
2018-03-21,2615.67374352092,5.096926341015825,44.5601109754247,63.587086922643984,57.61923982251341,68.93163921191245,68.30104055442762,8.775873886118548,976.6598405875778,0,False,0.4488033242744691,-0.6381886525613036,3,medium-low
2018-03-22,2059.190172217521,4.616294791069439,43.19800169818715,61.20118234581552,56.26507813115307,63.797827921178374,63.15662873866896,7.568731126958913,844.0341033939909,0,False,1.3665478292085158,-0.6002692543614337,3,medium-low
2018-03-23,1696.4693687700337,4.369974042713012,42.72541295581586,59.33392671711826,54.60580144018885,60.82595743926604,60.19552703099989,7.0610614101855775,785.6120716911864,0,False,1.9176443640426606,-0.5688503145351114,3,low
2018-03-24,2733.3301459642116,5.150431248144507,44.38870293530105,63.611310776660325,57.355102227039374,67.71128717164319,67.0345618864404,8.816753721779634,982.6274427527218,0,False,0.5124344458771511,-0.560495069949745,3,medium-low
2018-03-25,3649.253810723659,5.9289560264478505,44.0244549185127,63.60388149178595,57.169765650391156,65.92398913060588,65.18051308187268,9.31571103208443,1039.7432034192007,0,False,0.38164530959582604,-0.1487764564202332,3,medium-high
2018-03-26,3080.6920862053394,5.411320525087981,44.64357679004495,64.06853144913492,57.48384365600844,69.39708722790544,68.67567531235738,9.541448964708705,1064.1933521879714,0,False,0.17727041163675955,-0.4360049521833062,3,medium-high
2018-03-27,2185.147786661223,4.501349705717213,44.91443521450808,63.840702621140885,57.34826462039103,72.01162286343963,71.33091843858476,9.45352039134663,1054.9505482038712,0,False,0.24861122977355263,-0.7950388207803651,3,medium-low
2018-03-28,2142.763269409997,4.7930742088201646,45.095195089030476,62.98371530813077,57.02781352230229,70.62501948619025,69.96414326291743,9.016737106402784,1005.1216872761917,0,False,0.40919348294669283,-0.785998624868035,3,medium-low
2018-03-29,1886.3786265172396,4.455039211657591,45.5693483860127,61.93186158519972,56.345443686533635,67.75826028771782,67.11297715775979,8.31335700269055,923.1179876409642,0,False,0.8128202152672318,-1.0439777963710857,3,medium-low
2018-03-30,3155.0544933155925,5.348119094655428,47.47395820903164,65.5023657615148,58.83276503057758,76.45358371288472,75.79372312328083,10.18673649107625,1136.327707331146,0,False,-0.6765886340705012,-1.030262942746003,3,medium-high
2018-03-31,1924.9315069690913,4.233128097221379,47.49494308694693,65.20761145250532,58.39215471201539,74.08005386064835,73.41652467831946,9.738517205412247,1085.9876683436762,0,False,-0.23919805636710714,-1.4066695049917746,3,medium-low
2018-04-01,2998.9340396678253,5.029239271881088,44.416999009030526,58.04166728947889,54.88570878011268,62.090921204255324,61.58899549083694,5.4969906821991446,611.6699456524782,0,False,2.006123032672388,-0.9720514024943974,4,medium-high
2018-04-02,1173.7002216341248,3.9107535222471785,43.706220864979024,58.26827503801294,55.176356784389675,58.72331800563101,58.16904897353566,5.615964077290985,626.2938603259964,0,False,2.332718931961619,-1.1313414122488679,4,low
2018-04-03,1256.63273160069,4.473517999102854,42.69593833456395,57.94388291391939,53.867603330930024,62.429687704977084,61.95892905110386,6.9293217633564765,745.796341140402,0,False,2.025395312028784,-0.5510208871162354,4,low
2018-04-04,2101.7643693619425,4.725156780686379,43.0310839070227,61.057603916758886,56.55902758242231,62.65525712994914,62.01342539526605,7.936974537410026,883.5515722110417,0,False,1.309811378961429,-0.4754877331583121,4,medium-low
2018-04-05,1552.664404666528,4.3445971024734975,43.221571537373244,59.68490544174934,55.72459536804453,60.033996393590165,59.43627944875166,6.573501417852046,731.2641834040656,0,False,1.9132352069308527,-0.7891919756966153,4,low
2018-04-06,1778.5621678395803,4.2810054018843795,42.82369820782933,59.388066778247016,55.678557586925045,61.353733767179364,60.74771187238154,7.377699082414289,821.9890700027348,0,False,1.7424852483725215,-0.6061640103048253,4,low
2018-04-07,2649.434518553184,5.2100925969349765,45.34318426368421,63.770792869735054,58.07196749623292,68.83357349532076,68.22997262006724,9.068966049931053,1011.3776078896709,0,False,0.24765907241933638,-0.7272091247773804,4,medium-low
2018-04-08,1359.3592059776502,4.413273075050655,43.17083418925345,60.12379721792244,56.4951113507659,62.58589937872128,61.930084470956814,6.702101103423357,744.099217481175,0,False,1.69463429288785,-0.7900605064417816,4,low
2018-04-09,1804.6483083925232,4.531472709927618,43.327593002807504,60.68002266790719,56.405648530331995,63.54830935851777,62.95855323612788,7.386830901166332,819.5946949373553,0,False,1.4416609224791996,-0.6840281698796306,4,medium-low
2018-04-10,1410.7774852014772,4.313920903227947,43.098414870376,60.0348411931245,56.11570125190028,61.29965785786106,60.68864898876593,7.219843683824954,805.1158166576139,0,False,1.6804686624276688,-0.6947883598112254,4,low
2018-04-11,1624.148959759922,4.4581472474165516,43.902443812631525,62.03730287703123,57.79044554461806,65.45896998643553,64.79630253369984,7.339637289052732,814.7866536661627,0,False,1.1572266432794793,-0.9010607490833581,4,low
2018-04-12,1677.7630489669518,4.639124140622801,44.42228218364974,60.84681510729266,56.54474247228236,62.94318735045645,62.351050368344914,6.65671292336214,730.2487995758288,0,False,1.5041754533315845,-0.9938621619817165,4,low
2018-04-13,1203.7354366410364,4.173210930883135,43.23672165389661,60.0355871476466,56.01005550646496,61.66584847464451,61.00277317821869,6.881271624163443,764.038305426406,0,False,1.7681261282228535,-0.821198378876458,4,low
2018-04-14,1975.9012929541923,4.689484023247109,44.62325255344903,61.39813397292054,57.537040273415535,67.42279942765873,66.76478547665533,7.420224294664077,828.788828850189,0,False,1.0061182333092091,-0.9616647944675226,4,medium-low
2018-04-15,2552.213970842256,4.877409428070208,46.287149879948636,63.22415715731561,58.53946755834451,71.39873074023586,70.80947820110104,8.451760530024412,938.7659736380571,0,False,0.25748508950485144,-1.1532531270631514,4,medium-low
2018-04-16,2235.795627048808,4.827436111248933,44.97945492281846,61.136277580698106,56.884505099984466,70.95609654506875,70.36850200769676,7.146000462823278,796.0819189866182,0,False,0.9400795380115035,-1.0424366550008586,4,medium-low
2018-04-17,1739.9231130200985,4.5755339265947415,41.108668005065404,57.30270407707713,56.531319343166594,68.12084581087447,67.41734298859764,7.066944508382274,782.9086121492413,0,False,1.7038391863526832,-0.30428284615961954,4,low
2018-04-18,1154.9125233741686,3.801368272913766,43.03303093191396,59.14232167020126,55.75346601261961,65.74451885626196,65.20703102263312,6.235520662430697,689.0254725656072,0,False,1.9071750567306156,-1.0205454016943325,4,low
2018-04-19,2832.3819187714303,5.078361063568466,43.56931928483571,61.06909473960413,56.69238626625056,65.8236814716077,65.2339794016369,7.085661379177882,784.4327916956478,0,False,1.2631702914098417,-0.6485604409509295,4,medium-high
2018-04-20,2760.979186178558,5.198420893091234,43.51686464917028,60.95969592457612,56.621009648467826,69.18408727590389,68.58472462415675,7.154804052555722,790.4435718558005,0,False,1.1124863086553671,-0.6172783374203222,4,medium-low
2018-04-21,702.3138475813167,3.4883272106064873,42.707679135463515,58.81540665444499,55.2553652623319,60.33663286669423,59.67895634202767,5.808769720797426,645.5393569193529,0,False,2.355947699796952,-1.0503494611042778,4,low
2018-04-22,1245.1804396157927,3.8520942243708975,40.59567672767223,56.023824093119025,54.28779168893405,64.83344485967532,63.54027847076586,3.2677515382631928,343.7512974391784,0,False,3.1471426144592702,-0.9293341249600163,4,low
2018-04-23,1021.5895193228383,3.6050672420231784,41.80899729593254,60.39269001016715,56.302821007518645,67.73356730996272,66.43779573530844,8.185937349366185,876.9193189484913,0,False,1.459994399685513,-0.5831461824142015,4,low
2018-04-24,2814.5292140595006,5.2460475156201385,44.4849592993499,63.7499268010865,57.95762358098821,67.0596703828125,66.36634534430114,9.171806929557778,1014.1693059870296,0,False,0.3855688012955442,-0.5156703371552842,4,medium-high
2018-04-25,1998.560761329128,4.43739375791684,46.2109107280759,64.90590611671001,58.793461429602075,71.89491100833058,71.19324025688933,9.518152745353959,1062.4718256352623,0,False,-0.03778149220485394,-1.1180500716440787,4,medium-low
2018-04-26,2042.6622407300938,4.567593394317588,44.71413516875325,61.133435194060894,56.7670986728836,63.90766780017637,63.2356605155313,6.940430956023039,773.8189851592574,0,False,1.3436540448579422,-1.0364277997527374,4,medium-low
2018-04-27,2757.7676392852336,4.967916070493111,46.5677785900458,65.68336735363707,59.72489923178461,72.04836650914352,71.41526980546186,9.263164739919146,1032.9841035115605,0,False,-0.2241981426904831,-1.1099667018549542,4,medium-low
2018-04-28,1668.9660189242034,4.522663871210216,45.57628062547175,61.254255551726054,57.124894722384816,66.77963148859953,66.09869876730599,7.005072444344797,780.785655974772,0,False,1.1119556223284033,-1.2489984414746618,4,low
2018-04-29,1979.571800887572,4.64324212908769,43.46632265137918,59.007645876551486,55.30867928904026,60.45922173785533,59.784428160030124,5.820559543087029,640.6858019611909,0,False,2.073225165270639,-0.8586831972663503,4,medium-low
2018-04-30,3106.5512445836375,5.2278222648607,44.67348244338775,65.16731516454276,58.63377754184578,77.71604551538525,76.92114519568729,10.33783308703916,1134.381418779235,0,False,-0.43289755937682567,-0.5000409103551183,4,medium-high
2018-05-01,3946.155257799341,5.756029296302838,45.90574984054077,69.13197606076801,60.94270195752582,86.26145737962315,85.55458844521036,11.770624887870257,1313.022324458452,1,False,-1.7165854670688663,-0.5188913382329989,5,medium-high
2018-05-02,2923.673366811847,5.095035224432061,51.19279466209491,77.3660480078125,66.82816590910494,113.41826990569058,112.78442116170909,15.144215087133489,1689.0493927179784,1,False,-4.828920569186351,-1.714436017794738,5,medium-high
2018-05-03,3037.609732371395,5.375789811013084,48.048053280765,71.17253874021715,62.40452306203979,93.29700462147817,92.63453785687004,12.502158135127685,1394.7134594984816,1,False,-2.514339286868741,-1.0656921837403943,5,medium-high
2018-05-04,4128.07838755902,5.688437984073598,46.408569567790245,66.69126418780814,60.158688760832796,79.13976470976633,78.51678010553901,10.093301714733709,1111.7310669386986,0,False,-0.8782983067861787,-0.8181616383644562,5,medium-high
2018-05-05,2776.0648390259535,4.850179663397284,45.68665036840755,63.09722407803005,57.727986616032844,71.6689727125937,71.05049231042494,8.617893894335769,933.68421041885,0,False,0.3624926653456123,-1.0050396452275772,5,medium-high
2018-05-06,3084.140716544936,5.078758944348568,47.130662472098216,64.81741663400022,59.10815043958333,74.06170048429232,73.4528052153577,8.828491436482912,974.4497247850795,0,False,-0.16839777420877836,-1.256202775778168,5,medium-high
